bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
25821,20636,25,,,,,,,,,,,399,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883,26,,,,,,,,,,,1691,89,10,9,1905,21,,,,,,,,,,,,,7401,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2258,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,8,,,,,,,,,,,,,,,,,,,,,,,2541,6
2952,18336,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,14,,,,,,,,,,,,,148,10,1956,24,,,,,,,,,,,9025,25,5,27,1682,23,,,11,7,,,293,12,,,,,2206,16,,,,,,,,,,,,,,,,,,,,,,,25,50,,,,,,,,,,,,,,,,,,,20,19,,,,,,,17,5,1175,23,71,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,19,,,179,9,,,,,,,,,,,,,,,,,,,,,,,,,,,228,30,,,,,,,184,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,18243,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,25,,,,,,,,,,,,,,,91,241,,,,,,,,,,,16189,12,,,1289,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,17708,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,28,18,,,,,,,,,,,,,,,69,17,,,,,,,318,10,,,10,6,25,39,2357,19,,,,,,,78,11,,,5548,42,12,5,846,35,,,,,,,306,11,,,,,1766,20,,,,,,,,,,,,,,,,,,,,,,,70,33,,,,,,,,,,,199,17,,,,,,,,,,,,,,,,,1476,15,622,24,,,,,,,,,,,,,97,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937,15,7,12,111,16,,,,,,,,,,,,,,,,,,,,,763,18,,,,,250,29,,,,,,,1151,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,22,,,,,,,,,,,,,,,,,,,,,,,,,2,55,,,,,,,,,12,27,,,,,,,,,,,,,,,,,,,,,,,507,20
2392,17225,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,22,,,,,,,181,18,,,,,,,1233,40,,,,,,,126,10,,,8526,27,,,669,37,,,12,6,306,8,230,17,,,,,2063,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,22,,,,,,,,,,,,,,,,,828,29,358,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842,17,,,87,19,,,,,,,,,,,,,,,,,,,,,1004,15,,,,,272,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,13,,,,,,,39,15,,,,,97,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,33
1258,15764,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,30,,,,,,,1876,27,,,,,,,,,,,13741,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,15639,31,,,,,,,,,,,122,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,30,,,,,,,44,33,,,,,41,27,424,79,,,,,,,,,,,4223,49,6,19,6222,6,,,,,,,97,35,,,,,1192,31,,,,,,,,,,,,,,,,,,,,,,,71,32,,,,,,,,,,,78,25,,,,,,,,,,,,,,,,,1544,14,,,,,,,,,,,,,,,40,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,169,10,,,,,,,,,,,,,,,,,,,,,262,27,,,,,216,33,,,,,,,13,127,,,,,,,,,,,,,,,,,,,,,17,19,,,,,,,,,,,,,94,28,,,,,,,,,,,,,21,11,,,,,,,,,,,21,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,669,16
30549,14849,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,86,,,,,,,81,25,,,,,19,44,1478,31,,,,,,,,,,,9082,24,,,652,38,,,4,18,,,,,,,,,842,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,52,,,,,,,,,,,,,,,,,500,40,675,22,,,,,,,,,,,,,109,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558,24,,,90,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,14003,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,11,,,,,,,,,,,,,,,,,,,,,,,,,,,7243,29,,,3182,15,,,,,,,,,,,,,2146,17,,,,,,,,,,,,,,,,,,,,,,,64,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,13511,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,2,,,,,,,,,,,,,21,42,405,83,,,,,,,,,,,912,143,3,45,7685,5,,,24,3,,,11,110,,,,,1451,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,45,,,,,,,,,,,,,,,,,1570,12,34,96,,,,,,,,,,,,,,,,,,,,,8,5,,,,,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908,16,,,,,,,,,,,,,,,,,,,,,11,1,,,102,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,35,93
27443,12984,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,27,,,,,,,83,24,,,11,5,64,21,1459,32,,,,,,,54,13,,,719,165,9,13,619,40,49,7,,,,,178,25,,,,,683,48,,,,,,,,,,,,,,,,,,,,,,,83,30,,,,,103,12,,,,,,,,,,,,,,,,,,,,,,,809,30,1188,14,,,,,,,,,,,,,277,5,,,,,,,,,,,,,,,,,,,36,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,33,,,,,,,,,,,,,,,,,,,,,,,,,467,22,,,,,293,24,,,,,,,1080,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079,1,,,,,,,,,,,59,18,,,,,,,,,223,9,,,,,,,,,,,,,,,,,,,,,,,3006,3
5432,12288,36,,,,,,,,,,,451,7,,,15,2,,,,,,,,,,,,,,,94,11,,,,,118,3,,,,,,,,,18,41,,,,,,,,,,,,,,,468,74,,,,,,,,,,,4778,45,,,2088,20,,,,,291,9,26,64,,,,,337,74,,,,,,,,,,,,,,,,,35,4,,,,,149,22,235,3,,,,,,,,,,,,,,,,,408,6,,,,,,,,,415,48,155,52,,,,,,,,,,,,,23,43,,,,,,,,,,,,,,,,,,,74,6,,,,,,,,,80,4,,,89,3,,,,,,,,,,,,,,,290,34,14,6,56,27,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,9,,,,,32,53,,,,,811,1,,,289,2,,,195,5,,,,,,,,,,,45,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,60
4192,12182,37,,,,,,,,,,,,,,,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,32,,,,,,,66,28,,,,,61,22,1368,34,,,,,,,,,,,6121,34,,,307,53,,,,,,,38,53,,,,,380,69,,,,,,,,,,,,,,,3,7,,,,,,,52,38,,,,,,,,,,,46,31,,,,,,,,,,,,,,,,,516,38,413,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,40,,,,,,,,,,,,,,,,,,,,,,,,,159,37,,,,,,,,,,,,,2199,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,40,,,,,,,,,,,,,,,,,,,,,,,,,49,22,,,,,,,,,,,,,,,,,,,,,2,12,,,,,,,,,,,105,46
2398,11047,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,30,450,75,,,,,,,,,,,8227,28,2,51,316,51,,,,,,,31,61,,,,,1130,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,86,158,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,50,,,,,,,,,,,,,,,,,,,,,,,,,107,42,,,,,,,,,,,,,238,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,59,,,,,,,,,,,,,,,,,,,47,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,10906,39,,,,,,,,,,,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,20,,,,,,,41,35,,,,,79,15,788,54,,,,,,,,,,,5695,40,4,34,705,36,,,5,14,203,11,13,101,,,,,817,40,,,,,,,,,,,,,,,,,,,,,,,227,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,68,,,,,,,,,,,,,,,23,42,,,,,,,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569,10,,,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,52,,,,,,,,,,,,,,,,,,,,,11,23,,,,,,,,,,,,,87,31,,,,,,,,,,,,,,,,,,,,,,,,,14,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,52
6819,10898,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,20,5258,6,,,,,,,,,,,2406,66,8,14,203,67,,,,,,,56,46,,,,,423,65,,,,,,,,,,,,,,,,,,,,,,,67,35,,,,,,,,,,,,,,,,,,,,,,,,,7,4,,,291,57,399,34,,,,,,,,,,,,,18,57,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,,,,,97,63,,,21,35,,,,,,,,,,,,,,,,,,,,,1036,14,,,,,42,54,,,,,,,196,54,,,,,,,,,,,,,,,,,,,,,23,15,,,,,,,,,,,,,69,35,,,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,55
36218,10888,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,58,,,,,,,72,27,,,,,26,37,2359,18,,,,,,,,,,,5908,35,,,153,78,,,,,,,57,45,,,,,496,60,,,,,,,,,,,,,,,,,,,,,,,40,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,85,1004,15,,,,,,,,,,,,,61,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,37,,,48,28,,,,,,,,,,,,,,,,,,,,,103,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,42
2719,10223,42,,,,,,,,,,,183,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,95,,,,,,,4,73,,,,,12,50,761,55,,,,,,,,,,,6240,33,3,44,546,42,14,16,,,,,121,30,,,,,950,38,,,,,,,,,,,,,,,,,,,,,,,126,23,,,,,,,,,,,37,35,,,,,,,,,,,,,,,,,421,47,,,,,,,,,,,,,,,24,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,61,,,,,,,,,,,,,,,,,,,,,,,,,79,52,,,,,,,,,,,,,329,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,46,,,,,,,,,,,,,,,,,,,,,,,,,27,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,30
18011,10074,43,17,5,,,,,,,,,102,16,,,,,,,,,,,,,,,,,25,2,,,,,,,42,5,,,,,,,,,37,28,,,,,,,54,29,,,,,,,365,88,,,,,,,,,,,4281,48,7,16,1068,31,11,17,8,9,,,14,99,,,,,308,76,,,,,,,,,,,,,,,,,,,,,,,50,39,164,4,,,13,16,,,,,41,33,,,,,,,39,15,,,,,,,,,135,84,732,21,,,,,,,,,13,3,,,33,34,,,,,,,,,9,3,,,9,7,,,,,,,18,2,,,,,,,39,5,,,,,17,9,,,,,,,,,,,,,78,69,9,10,9,45,,,,,,,,,,,,,,,,,,,,,175,35,,,,,271,28,,,,,,,593,26,,,,,,,,,,,,,,,,,5,10,17,4,28,14,,,,,,,,,,,,,36,50,,,,,12,7,,,,,,,,,,,,,57,21,,,,,39,27,,,12,2,,,,,104,11,,,,,,,,,,,13,6,,,,,,,,,,,965,13
39856,9999,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,9,,,,,,,,,,,,,,,87,12,,,,,,,110,22,,,,,26,38,726,58,,,,,,,,,,,2273,72,,,2315,18,,,,,,,35,56,,,,,693,47,,,,,,,,,,,,,,,,,,,,,,,272,15,,,,,,,,,,,69,26,,,,,,,,,,,,,,,,,1557,13,,,,,,,,,,,,,,,23,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,38,,,,,,,,,,,,,,,,,,,,,358,26,,,,,223,32,,,,,,,815,20,,,,,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,32
483,9528,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,45,,,,,,,43,34,,,,,26,36,362,89,,,,,,,,,,,6924,31,5,24,126,85,,,,,,,39,52,,,,,657,50,,,,,,,,,,,,,,,,,,,,,,,49,40,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,269,61,447,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,57,,,18,37,,,,,,,,,,,,,,,,,,,,,41,74,,,,,85,40,,,,,,,110,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,63,,,,,,,,,,,,,,,,,,,81,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,57
2086,9272,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1115,47,,,,,,,,,,,818,152,,,3501,13,,,,,,,,,,,,,91,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,53,1691,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,22,,,,,,,824,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,22
9209,9159,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,67,,,,,,,,,,,,,41,28,1270,38,,,,,,,,,,,4986,44,,,246,57,,,,,10,24,176,26,,,,,6,410,,,,,,,,,,,,,,,,,,,,,,,44,42,,,,,,,,,,,20,42,,,,,,,,,,,,,,,,,468,42,276,40,,,,,,,,,,,,,21,46,,,,,,,,,,,,,,,,,,,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,35,3,18,204,8,,,,,,,,,,,,,,,,,,,,,464,24,,,,,,,,,,,,,476,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,19,,,,,,,,,,,,,15,16,,,,,,,,,,,,,,,,,,,,,20,22,,,,,,,,,,,,,,,,,,,,,,,,
1269,9009,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3502,15,,,,,,,,,,,3968,52,,,,,,,,,,,897,5,,,,,174,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,8922,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,223,,,,,,,,,,,8585,26,,,235,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,8895,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,87,,,,,,,,,9,2,2296,70,,,,,,,,,,,,,,,,,622,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,3,,,,,17,44,,,,,,,,,,,,,,,,,4537,3,112,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,,,,,,,,,,,140,6,,,,,103,11,,,,,11,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188834,8591,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667,29,,,,,,,,,,,5828,37,,,,,,,,,,,,,,,,,589,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,8471,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,31,,,,,,,,,,,,,,,1143,44,,,,,,,227,7,,,4488,47,,,1037,32,,,,,,,,,,,,,172,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,8350,53,,,,,11,2,,,,,63,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,40,,,,,,,,,,,,,42,26,541,67,,,,,,,,,,,5767,38,6,18,488,44,,,,,,,,,,,,,278,82,,,,,,,,,,,,,,,,,,,,,,,70,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,64,,,,,,,,,,,,,,,,,,,,,,,,,203,31,,,,,187,35,,,,,,,233,50,,,,,,,,,,,,,,,,,,,4,6,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,49
13713,8277,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,38,,,,,,,,,,,,,61,23,934,51,,,,,,,,,,,2355,67,,,624,39,,,5,15,,,140,29,,,,,1277,28,,,,,,,,,,,,,,,,,,,,,,,93,27,,,,,,,,,,,24,38,,,,,,,,,,,,,5,7,,,805,31,320,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,44,,,,,,,,,,,,,,,,,,,,,,,,,182,34,,,,,624,15,,,,,,,295,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,49,,,,,,,,,,,,,,,,,,,119,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,37
4001,8101,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,142,,,,,,,,,,,5107,43,,,,,,,,,,,11,111,,,,,695,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,27,,,,,,,,,,,,,,,,,343,52,,,,,,,,,,,,,,,49,23,,,,,,,,,,,,,,,,,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,79,,,21,34,,,,,,,,,,,,,,,,,,,,,227,28,,,,,,,,,,,,,140,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,67,,,,,,,,,,,,,20,12,,,,,,,,,,,84,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077,12
