bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
39856,8744,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,8,,,,,,,,,,,,,,,44,8,,,,,,,90,20,,,,,26,27,816,33,,,,,,,,,2044,53,,,1392,16,,,,,,,,,,,1200,13,,,,,,,,,,,,,,,,,,,121,14,,,,,,,,,,,172,12,,,,,,,,,,,,,,,915,7,,,,,,,,,,,,,,,34,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,38,,,,,,,,,,,,,,,,,,,,,306,21,,,,,,,,,,,1152,15,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,27
5432,8514,28,,,,,,,,,,,150,9,,,19,2,,,,,,,,,,,,,,,38,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,60,,,,,,,,,4559,22,,,1204,17,,,,,280,7,27,43,,,226,57,,,,,,,,,,,,,,,28,2,,,123,12,217,3,,,,,,,,,,,,,,,184,6,,,,,,,,,163,49,80,58,,,,,,,,,,,,,25,26,,,,,,,,,,,,,,,,,47,5,,,,,,,,,12,5,,,37,3,,,,,,,,,,,,,,,119,38,17,3,46,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,,,33,2,,,400,2,,,,,,,,,,,39,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,34
2398,7670,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,65,,,,,,,,,6340,17,7,16,149,55,,,,,,,28,40,,,380,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,48,,,,,,,,,,,,,,,,,,,,,,,,,35,60,,,,,,,,,,,209,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,42,,,,,,,,,,,,,,,,,,,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,7571,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,86,,,,,,,22,36,,,,,16,36,547,45,,,,,,,,,5030,20,3,41,364,34,,,,,,,34,38,,,612,29,,,,,,,,,,,,,,,,,,,62,24,,,,,,,,,,,21,35,,,,,,,,,,,,,,,215,41,,,,,,,,,,,,,,,24,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,44,,,,,,,,,,,,,,,,,,,,,,,,,61,44,,,,,,,,,,,257,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,38,,,,,,,,,,,,,,,,,,,,,,,,,11,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,26
6819,7157,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,15,4136,3,,,,,,,,,1360,71,4,36,99,65,,,,,,,21,49,,,161,73,,,,,,,,,,,,,,,,,,,32,34,,,,,,,,,,,,,,,,,,,,,,,2,6,,,104,67,120,49,,,,,,,,,,,,,11,53,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,,,,,75,51,,,31,26,,,,,,,,,,,,,,,,,,,,,446,15,,,,,52,42,,,,,162,52,,,,,,,,,,,,,,,,,17,17,,,,,,,,,,,,,89,22,,,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,37
2952,6992,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,7,,,,,,,,,,,,,91,11,760,37,,,,,,,,,3443,32,4,33,641,24,,,5,10,,,148,12,,,735,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,,,,,,,16,3,389,26,21,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,23,,,60,12,,,,,,,,,,,,,,,,,,,,,,,,,,,105,29,,,,,126,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,6959,33,,,,,,,,,,,20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,20,,,,,,,29,35,,,,,15,38,232,72,,,,,,,,,2732,39,4,32,2243,6,,,,,,,37,34,,,321,46,,,,,,,,,,,,,,,,,,,35,32,,,,,,,,,,,37,27,,,,,,,,,,,,,,,248,37,,,,,,,,,,,,,,,22,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,99,9,,,,,,,,,,,,,,,,,,,,,135,28,,,,,80,31,,,,,17,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,29,,,,,,,,,,,,,32,11,,,,,,,,,,,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,497,12
18011,6509,34,,,,,,,,,,,33,15,,,,,,,,,,,,,,,,,5,5,,,,,,,34,3,,,,,,,,,15,28,,,,,,,56,24,,,,,,,203,83,,,,,,,,,2716,40,5,28,698,22,8,17,,,,,6,114,,,159,76,,,,,,,,,,,,,,,,,,,43,28,47,6,,,,,,,,,19,37,,,,,8,18,,,,,,,,,78,78,1248,11,,,,,,,,,,,,,45,18,,,,,,,,,6,3,,,,,,,,,4,2,,,,,,,14,3,,,,,27,6,,,,,,,,,,,,,64,55,8,10,14,35,,,,,,,,,,,,,,,,,,,,,96,35,,,,,174,22,,,,,476,26,,,,,,,,,,,,,7,8,4,6,22,15,,,,,,,,,,,,,18,57,,,,,18,6,,,,,,,,,,,,,20,23,,,,,10,32,,,18,2,,,,,83,7,,,,,,,,,,,,,,,,,,,,,,,,
2921,6508,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,80,,,,,,,,,,,,,,,452,48,,,,,,,,,4141,24,,,,,,,,,,,,,,,291,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246,12,,,,,,,,,,,,,41,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,6353,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,286,,,,,,,,,6280,18,,,36,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,6181,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,26,,,,,,,,,,,,,,,769,35,,,,,89,7,,,3855,27,,,414,31,,,,,,,,,,,236,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,5754,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,2,,,,,,,,,,,,,24,31,241,70,,,,,,,,,652,119,5,25,2544,5,,,18,3,,,15,68,,,745,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,17,30,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,11,,,,,,,,,,,,,,,,,,,,,10,1,,,42,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,22,89
1917,4925,39,,,,,,,,,,,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,55,,,,,,,34,31,,,,,81,12,336,59,,,,,,,,,2601,42,3,40,274,39,,,2,13,100,11,20,53,,,310,48,,,,,,,,,,,,,,,,,,,77,19,,,,,,,,,,,,,,,,,,,,,,,,,,,71,81,,,,,,,,,,,,,,,23,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651,12,,,11,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,61,,,,,,,,,,,,,,,,,12,20,,,,,,,,,,,,,73,27,,,,,,,,,,,,,,,,,,,,,,,,,9,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,36
3955,4828,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,34,,,,,,,227,9,,,,,,,260,67,,,,,,,,,1591,65,,,288,37,,,,,,,,,,,469,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,21,,,,,,,,,,,,,,,899,9,,,,,,,,,,,,,,,153,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,58,,,,,,,,,,,218,43,,,,,,,,,,,,,,,,,87,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,13
5894,4793,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,46,,,,,,,,,,,,,,,316,61,,,,,,,,,1889,58,,,233,41,,,,,,,27,44,,,269,51,,,,,,,,,,,,,,,,,,,52,26,,,,,,,,,,,,,,,,,,,,,,,,,,,185,45,207,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,21,,,,,756,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,39,,,,,,,,,,,,,,,,,,,17,25,,,,,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,53
30549,4651,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,,,,,10,48,418,53,,,,,,,,,3047,35,,,,,,,,,,,,,,,244,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,54,320,26,,,,,,,,,,,,,7,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,49,,,17,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,4616,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,119,,,,,,,8,1,903,96,,,,,,,,,,,,,,,159,75,,,,,,,,,,,,,,,,,,,,,,,,,424,2,,,,,12,47,,,,,,,,,,,,,,,2765,3,24,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,,,,,,,,,,,111,4,,,,,64,7,,,,,6,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4589,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,37,,,,,,,20,39,,,,,14,40,182,92,,,,,,,,,3060,33,2,46,81,71,,,,,,,12,78,,,334,43,,,,,,,,,,,,,,,,,,,14,43,,,,,,,,,,,,,,,,,,,,,,,1,7,,,154,52,322,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,58,,,16,33,,,,,,,,,,,,,,,,,,,,,11,100,,,,,55,40,,,,,179,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,51,,,,,,,,,,,,,,,,,,,14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,73
4192,4486,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,17,,,,,,,43,27,,,,,48,18,956,29,,,,,,,,,3,1009,,,169,48,,,,,,,65,29,,,174,67,,,,,,,,,,,,,5,5,,,,,11,46,,,,,,,,,,,76,22,,,,,,,,,,,,,,,501,21,496,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,37,,,,,,,,,,,,,,,,,,,,,,,,,133,29,,,,,,,,,,,1490,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,24,,,,,,,,,,,,,,,,,,,,,,,,,31,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,56
13713,4471,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,42,,,,,,,,,,,,,55,16,803,34,,,,,,,,,1258,77,,,270,40,,,5,11,,,36,37,,,785,22,,,,,,,,,,,,,,,,,,,46,27,,,,,,,,,,,20,36,,,,,,,,,,,3,5,,,174,46,210,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,32,,,,,277,17,,,,,197,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,44,,,,,,,,,,,,,,,,,,,28,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,30
9209,4386,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,82,,,,,,,,,,,,,27,26,358,56,,,,,,,,,2691,41,,,49,93,,,,,23,17,73,27,,,2,399,,,,,,,,,,,,,,,,,,,14,45,,,,,,,,,,,23,33,,,,,,,,,,,,,,,330,31,117,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,28,1,18,58,14,,,,,,,,,,,,,,,,,,,,,126,31,,,,,,,,,,,242,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,35,,,,,,,,,,,,,13,16,,,,,,,,,,,,,,,,,,,,,9,17,,,,,,,,,,,,,,,,,,,,,,,,
2281,4384,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,33,,,,,,,,,,,,,,,,,,,,,,,,,2779,36,,,1062,18,,,,,,,,,,,219,59,,,,,,,,,,,,,,,,,,,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,232,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36218,4327,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,51,,,,,,,56,25,,,,,5,67,1033,27,,,,,,,,,2058,52,,,66,78,,,,,,,20,54,,,222,58,,,,,,,,,,,,,,,,,,,17,40,,,,,,,,,,,,,,,,,,,,,,,,,,,80,74,478,19,,,,,,,,,,,,,18,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,57,,,18,30,,,,,,,,,,,,,,,,,,,,,33,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,33
2399,4319,50,,,,,,,,,,,38,13,,,,,,,28,3,,,,,,,,,,,14,18,,,,,,,,,9,6,,,,,36,12,,,,,,,37,29,,,,,,,188,89,,,,,,,,,1904,57,13,5,393,33,,,,,22,18,18,59,,,169,68,,,,,,,,,,,,,,,,,,,39,31,,,,,,,,,,,33,28,,,,,,,,,,,,,,,338,29,168,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,46,,,,,,,,,,,9,4,,,,,,,,,,,,,55,47,,,,,149,26,,,11,11,391,29,,,,,,,,,,,,,,,6,5,33,11,,,,,,,,,,,,,16,62,,,,,,,,,,,,,,,,,,,6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,32
41114,4132,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3596,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,22
3720,4059,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,52,153,103,,,,,48,9,,,3048,34,,,95,66,,,,,,,,,,,121,89,,,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,46,,,,,43,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11634,3995,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3899,26,,,,,,,,,,,,,,,45,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,81
4112,3955,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,45,,,,,,,,,,,,,46,20,231,73,,,,,,,,,1977,54,4,35,217,43,,,2,14,64,14,,,,,208,60,,,,,,,,,,,,,,,,,,,42,29,,,,,,,,,,,,,,,,,11,16,,,,,,,,,105,66,93,55,,,,,,,,,,,,,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,61,,,15,34,,,,,,,,,,,,,,,,,,,,,240,25,,,,,138,27,,,,,194,47,,,,,,,,,,,,,,,,,9,23,,,,,,,,,,,,,6,86,,,,,,,,,,,,,138,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,29
68448,3866,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,52,,,,,,,,,,,,,10,49,230,76,,,,,,,,,2414,46,,,,,,,,,,,,,,,682,26,,,,,,,,,,,,,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,35,22,94,,,,,,,,,,,,,13,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,76,,,,,,,,,,,,,,,,,,,,,,,,,67,41,,,,,34,48,,,,,81,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3729,56,,,,,,,,,,,245,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,86,,,,,,,,,1962,55,,,204,44,,,,,,,26,45,,,346,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,12,,,,,,,,,117,64,468,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,56,,,,,,,,,,,,,,,,,,,25,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34848,3717,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,66,431,50,,,,,,,,,2735,38,,,169,49,,,,,,,8,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,61,67,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9,,,,,,,,,,,,,,,,,,,,,,,70,48
1269,3598,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213,21,,,,,,,,,1507,67,,,,,,,,,,,405,5,,,82,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188834,3483,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025,28,,,,,,,,,2410,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
