bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
2719,12981,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,84,,,,,,,15,45,,,,,41,22,728,45,,,,,,,,,9836,16,8,14,564,34,,,,,,,56,38,,,692,31,,,,,,,,,,,,,,,,,,,58,23,,,,,,,,,,,25,39,,,,,,,,,,,,,,,300,56,,,,,,,,,,,,,,,20,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,54,,,,,,,,,,,,,,,,,,,,,44,58,,,,,,,,,,,249,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,43,,,,,,,,,,,,,,,,,,,,,,,14,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,27
3886,12128,30,,,,,,,,,,,,,,,,,,,,,,,,,,,507,4,,,,,,,,,,,,,,,20,26,,,,,,,,,,,,,113,9,4181,9,,,,,,,,,19,931,9,12,525,36,29,10,,,52,12,250,11,,,553,36,,,,,4,4,,,,,,,,,,,,,45,28,,,,,,,,,,,888,4,,,,,,,,,,,,,,,1679,14,136,46,,,,,,,,,,,,,36,20,,,,,,,,,17,2,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,42,8,9,139,10,,,,,,,,,,,,,,,,,445,20,,,,,627,9,,,427,1,346,41,,,,,,,,,,,,,,,,,148,3,19,14,,,,,,,,,,,186,19,,,,,,,,,,,,,,,,,474,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,38
30549,11441,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,33,,,,,31,27,657,49,,,,,,,,,8568,19,,,,,,,,,,,,,,,496,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477,41,496,23,,,,,,,,,,,,,7,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,35,,,28,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,11224,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,43,,,,,,,,,,,,,,,992,40,,,,,,,,,5866,30,,,,,,,,,,,,,,,508,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3221,6,,,,,,,,,,,,,88,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,24,,,,,,,,,,,,,,,,,,,,,,,,,,,234,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,10867,33,,,,,,,,,,,,,,,,,,,,,,,,,,,46,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,16,6588,3,,,,,,,,,2388,57,8,16,65,93,,,,,,,40,46,,,247,61,,,,,,,,,,,,,,,,,,,36,32,,,,,,,,,,,,,,,,,,,,,,,2,6,,,176,72,118,49,,,,,,,,,,,,,16,42,,,,,,,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,,,,,109,49,,,25,33,,,,,,,,,,,,,,,,,384,23,,,,,67,34,,,,,168,53,,,,,,,,,,,,,,,,,21,15,,,,,,,,,,,,,187,18,,,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,45
2392,10801,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,21,,,,,,,141,14,,,,,,,1091,38,,,,,,,,,5855,31,,,518,38,,,13,4,186,7,,,,,962,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,35,,,,,,,,,,,,,,,583,38,327,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,27,,,60,21,,,,,,,,,,,,,,,,,378,24,,,,,127,27,,,,,,,,,,,,,,,,,,,,,,,8,25,,,,,,,23,8,,,,,133,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,52
1917,10300,35,,,,,,,,,,,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,42,,,,,,,30,30,,,,,87,11,479,63,,,,,,,,,6764,26,6,25,759,27,,,4,12,77,10,26,58,,,424,43,,,,,,,,,,,,,,,,,,,76,19,,,,,,,,,,,,,,,,,,,,,,,,,,,113,87,,,,,,,,,,,,,,,16,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962,10,,,47,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,50,,,,,,,,,,,,,,,,,12,20,,,,,,,,,,,,,48,44,,,,,,,,,,,,,,,,,,,,,,,12,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,32
36218,9715,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,54,,,,,,,109,17,,,,,9,58,1751,23,,,,,,,,,5522,34,,,92,84,,,,,,,57,37,,,301,54,,,,,,,,,,,,,,,,,,,19,40,,,,,,,,,,,,,,,,,,,,,,,,,,,228,64,986,16,,,,,,,,,,,,,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,31,,,33,30,,,,,,,,,,,,,,,,,85,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,30
2386,9582,37,,,,,,,,,,,23,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,35,,,,,,,40,26,,,,,17,41,223,104,,,,,,,,,3724,46,5,34,3081,10,,,,,,,120,25,,,392,46,,,,,,,,,,,,,,,,,,,52,25,,,,,,,,,,,35,32,,,,,,,,,,,,,,,636,35,,,,,,,,,,,,,,,53,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10,145,9,,,,,,,,,,,,,,,,,122,33,,,,,66,35,,,,,13,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,20,,,,,,,,,,,20,10,,,,,,,,,,,39,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,589,11
9209,9167,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,60,,,,,,,,,,,,,33,25,578,55,,,,,,,,,5554,33,,,75,91,,,,,,,128,23,,,2,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,26,,,,,,,,,,,,,,,1235,19,70,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,344,22,2,18,165,8,,,,,,,,,,,,,,,,,192,27,,,,,,,,,,,516,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,23,,,,,,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,10,17,,,,,,,,,,,,,,,,,,,,,,
3955,8672,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,20,,,,,,,9,54,,,,,,,265,96,,,,,,,,,3455,47,,,760,26,,,,,,,,,,,712,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,19,,,,,,,,,,,,,,,2268,10,,,,,,,,,,,,,,,220,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,77,,,,,,,,,,,203,49,,,,,,,,,,,,,,,,,104,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,16
2785,8518,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,1,,,,,,,,,,,,,26,31,371,78,,,,,,,,,864,123,6,28,3893,7,,,9,8,,,1,149,,,717,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099,22,58,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123,7,,,,,,,,,,,,,,,,,,,5,1,70,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,,,,,,,,,,,,,,,25,101
41114,8106,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7669,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,8031,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,201,,,,,,,,,7908,21,,,50,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,8029,43,,,,,,,,,,,130,8,,,5,2,,,,,,,,,,,69,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,79,,,,,,,,,4777,38,,,697,28,,,,,148,8,18,79,,,155,73,,,,,,,,,,,,,,,5,4,,,161,11,265,3,,,,,,,,,,,,,,,246,7,,,,,,,,,282,57,85,60,,,,,,,,,,,,,11,51,,,,,,,,,,,,,,,,,30,8,,,,,,,19,3,,,24,3,,,,,,,,,,,,,,,150,41,5,12,53,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,2,,,25,2,116,6,,,,,,,,,,,8,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,43
11733,7906,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,130,,,,,,,8,1,1404,84,,,,,,,,,,,,,,,278,58,,,,,,,,,,,,,,,,,,,,,,,,,567,4,,,,,21,42,,,,,,,,,,,,,,,5232,3,45,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,104,4,,,,,61,7,,,,,11,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,
11634,7673,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7528,24,,,,,,,,,,,,,,,48,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,63
2281,7459,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,31,,,,,,,,,,,,,,,,,,,,,,,,,4193,43,,,2060,14,,,,,,,,,,,297,56,,,,,,,,,,,,,,,,,,,38,31,,,,,,,,,,,,,,,,,,,,,,,,,,,743,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,6980,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,36,184,120,,,,,,,,,6637,27,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,131
891,6634,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47,,,,,,,,,,,,,,,400,72,,,,,,,,,3372,49,,,817,24,,,,,,,,,,,456,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,6406,49,,,,,,,,,,,19,16,,,,,,,,,,,,,5,4,,,,,,,22,3,,,,,,,,,15,34,,,,,,,61,20,,,,,,,212,107,,,,,,,,,2800,53,7,21,609,29,8,15,,,,,21,70,,,175,67,,,,,,,,,,,,,,,,,,,43,30,89,4,,,,,,,,,24,40,,,,,15,17,,,,,,,,,71,104,1009,15,,,,,,,,,,,,,25,29,,,,,,,,,1,4,,,,,,,,,,,,,,,14,4,,,,,12,8,,,,,,,,,,,,,40,77,4,14,12,40,,,,,,,,,,,,,,,,,77,45,,,,,92,30,,,,,549,32,,,,,,,,,,,,,3,10,7,3,17,18,,,,,,,,,,,,,23,64,,,,,31,4,,,,,,,,,,,224,14,,,,,16,26,,,2,2,,,,,52,9,,,,,,,,,,,,,,,,,,,,,,
5894,6359,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,66,,,,,,,,,,,,,,,424,70,,,,,,,,,2216,60,,,304,43,,,,,,,51,40,,,382,49,,,,,,,,,,,,,,,,,,,70,20,,,,,,,,,,,,,,,,,,,,,,,,,,,384,46,380,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,55,,,,,,,,,,,,,,,,,,,,,,,,,,,145,25,,,,,1456,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,11,,,,,,,,,,,,,,,,,84,18,,,,,57,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,6144,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,44,,,,,,,,,,,,,19,37,267,94,,,,,,,,,4137,44,,,,,,,,,,,28,55,,,335,51,,,,,,,,,,,,,,,,,,,13,43,,,,,,,,,,,,,,,,,,,,,,,2,4,,,370,47,319,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,52,,,46,29,,,,,,,,,,,,,,,,,20,89,,,,,61,38,,,,,261,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,62,,,,,,,,,,,,,,,,,63,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,44
2381,5888,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,27,,,,,,,,,,,,,,,,,,,,,,,,,4228,42,,,820,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,5801,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,15,,,,,,,57,22,,,,,36,23,1119,37,,,,,,,,,2,983,,,329,39,,,,,,,61,36,,,148,77,,,,,,,,,,,,,9,3,,,,,19,39,,,,,,,,,,,104,22,,,,,,,,,,,,,,,602,37,425,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,32,,,,,,,,,,,,,,,,,,,,,134,31,,,,,,,,,,,2426,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,35,,,,,,,,,,,,,,,,,,,,,,,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178900,5507,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,23,,,,,,,499,58,,,,,,,,,4584,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,5463,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439,30,,,,,,,,,3040,52,,,,,,,,,,,630,4,,,54,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55763,5400,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,60,1701,24,,,,,,,,,1731,68,,,,,,,,,,,82,31,,,198,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606,36,761,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,37,,,,,,,,,,,,,,,,,,,,,139,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,5333,57,,,,,,,,,,,221,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,71,,,,,,,,,2652,54,,,306,42,,,,,,,29,54,,,382,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,12,,,,,,,,,331,54,763,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,52,,,,,,,,,,,,,,,,,89,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,5274,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,329,85,,,,,,,,,4036,45,,,83,86,,,,,,,20,72,,,130,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,62,,,,,,,,,,,,,,,13,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,30,,,19,35,,,,,,,,,,,,,,,,,,,,,,,15,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,36
2375,5242,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5208,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,79
9364,5241,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4623,7,,,,,,,,,512,177,,,,,,,,,,,,,,,57,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68448,5171,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,37,,,,,,,,,,,,,15,46,432,68,,,,,,,,,3165,50,,,,,,,,,,,,,,,800,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,45,,,,,,,,,,,,,,,21,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,73,,,,,,,,,1,6,,,,,,,,,,,119,34,,,,,27,52,,,,,95,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13713,5150,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,67,,,,,,,,,,,,,48,20,919,43,,,,,,,,,1550,78,,,274,45,,,1,15,,,48,42,,,843,23,,,,,,,,,,,,,,,,,,,24,37,,,,,,,,,,,14,48,,,,,,,,,,,1,7,,,281,58,350,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,30,,,,,196,24,,,,,156,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,58,,,,,,,,,,,,,,,,,74,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,28
4112,4963,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,46,,,,,,,,,,,,,33,24,178,123,,,,,,,,,1587,76,1,48,235,51,,,2,14,39,13,,,,,288,57,,,,,,,,,,,,,,,,,,,27,35,,,,,,,,,,,,,,,,,16,16,,,,,,,,,136,78,100,53,,,,,,,,,,,,,25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,33,,,17,36,,,,,,,,,,,,,,,,,1506,4,,,,,122,28,,,,,211,48,,,,,,,,,,,,,,,,,9,23,,,,,,,,,,,,,14,75,,,,,,,,,,,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,29
