bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
3072,9535,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,51,,,,,,,,,,,7854,13,,,275,44,,,,,,,64,32,,,,,622,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178900,9468,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,65,,,,,,,45,27,,,,,,,508,50,,,,,,,,,,,7160,17,,,,,,,,,,,,,,,,,282,54,,,,,,,,,,,,,,,,,,,,,,,248,9,,,,,,,,,,,19,38,,,,,,,,,,,,,,,,,492,19,159,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,61,,,,,,,,,,,,,,,,,,,,,,,,,59,42,,,,,,,,,,,,,382,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,9241,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,38,,,,,,,782,31,,,,,,,,,,,8375,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,8999,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13,,,,,,,,,,,,,188,6,873,29,,,,,,,,,,,5377,26,4,30,602,29,,,8,8,,,190,11,,,,,630,23,,,,,,,,,,,,,,,,,,,,,,,14,57,,,,,,,,,,,,,,,,,,,14,16,,,,,,,8,7,338,29,30,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,27,,,73,11,,,,,,,,,,,,,,,,,,,,,,,,,,,63,40,,,,,,,90,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,8677,28,,,,,,,,,,,82,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,89,,,,,,,18,43,,,,,33,26,610,39,,,,,,,,,,,6129,22,6,15,220,51,8,15,,,,,59,36,,,,,432,35,,,,,,,,,,,,,,,,,,,,,,,82,26,,,,,,,,,,,19,37,,,,,,,,,,,,,,,,,244,36,,,,,,,,,,,,,,,37,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,49,,,,,,,,,,,,,,,,,,,,,,,,,44,51,,,,,,,,,,,,,218,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,26,,,,,,,,,,,,,,,,,,,,,,,,,,,31,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,29
4192,8633,29,,,,,,,,,,,,,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,17,,,,,,,46,25,,,,,56,18,928,26,,,,,,,6,18,,,4260,30,,,203,54,,,,,,,42,42,,,,,291,50,,,,,,,,,,,,,,,6,4,,,,,,,41,42,,,,,,,,,,,38,26,,,,,,,,,,,,,,,,,331,31,485,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,36,,,,,,,,,,,,,,,,,,,,,,,,,116,34,,,,,,,,,,,,,1406,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,31,,,,,,,,,,,,,,,,,,,,,,,,,,,36,20,,,,,,,,,,,,,,,,,,,,,4,10,,,,,,,,,,,82,52
822,8355,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,24,15,,,,,,,,,,,,,,,23,22,,,,,,,109,16,,,8,7,21,36,828,30,,,,,,,29,13,,,3198,39,7,13,365,36,,,,,,,186,13,,,,,644,20,,,,,,,,,,,,,,,,,,,,,,,58,33,,,,,,,,,,,78,19,,,,,,,,,,,,,,,,,351,28,294,31,,,,,,,,,,,,,76,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,17,7,10,45,21,,,,,,,,,,,,,,,,,,,,,222,21,,,,,135,30,,,,,,,652,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,59,,,,,,,,,5,28,,,,,,,,,,,,,,,,,,,,,,,532,16
2392,8097,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,29,,,,,,,73,21,,,,,,,594,40,,,,,,,33,12,,,4982,27,,,264,46,,,4,16,148,8,46,40,,,,,512,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,21,,,,,,,,,,,,,,,,,215,41,333,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,29,,,56,17,,,,,,,,,,,,,,,,,,,,,274,20,,,,,100,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,17,,,,,,,14,17,,,,,86,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,55
2398,7677,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,42,303,71,,,,,,,,,,,5872,23,4,29,227,50,,,,,,,16,75,,,,,641,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,78,183,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,53,,,,,,,,,,,,,,,,,,,,,,,,,57,44,,,,,,,,,,,,,148,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,64,,,,,,,,,,,,,,,,,,,,,17,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,7385,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,15,3878,2,,,,,,,,,,,1595,72,7,14,90,77,,,,,,,33,50,,,,,228,62,,,,,,,,,,,,,,,,,,,,,,,93,22,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,215,42,108,59,,,,,,,,,,,,,12,64,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,88,48,,,12,35,,,,,,,,,,,,,,,,,,,,,457,11,,,,,44,46,,,,,,,180,43,,,,,,,,,,,,,,,,,,,,,19,13,,,,,,,,,,,,,71,32,,,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,44
18011,7306,34,5,7,,,,,,,,,30,22,,,,,,,,,,,,,,,,,,,,,,,9,4,,,,,,,160,3,,,,,,,,,15,33,,,,,,,35,32,,,,,,,263,75,,,,,,,,,,,3477,36,6,17,710,27,11,14,4,17,,,11,98,,,,,132,84,,,,,,,,,,,,,,,,,,,,,,,55,35,99,4,,,8,16,,,,,21,35,,,,,,,21,15,,,,,,,,,69,92,812,15,,,,,,,,,6,4,,,53,23,,,,,,,,,6,3,,,3,20,,,,,,,5,2,,,,,,,19,4,,,,,29,9,,,,,,,,,,,,,43,69,4,17,7,42,,,,,,,,,,,,,,,,,,,,,77,37,,,,,321,18,,,,,,,441,20,,,,,,,,,,,,,,,,,9,9,13,4,13,15,,,,,,,,,,,,,36,48,,,,,12,5,,,,,,,,,,,,,,,29,24,,,,,28,25,,,3,2,,,,,77,14,,,,,,,,,,,8,5,,,,,,,,,,,111,40
255613,7187,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,35,349,,,,,,,,,,,475,166,,,,,,,,,,,,,,,,,15,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403,2,,,,,,,,,14,192,,,,,,,224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,27
28,7124,36,,,,,,,,,,,270,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,70,,,,,,,,,,,2708,51,,,1153,21,,,,,,,26,57,,,,,282,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,11,,,,,,,,,399,25,1603,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,70,,,,,,,,,,,,,,,,,,,,,149,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,7118,37,,,,,,,,,,,48,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,37,,,,,,,27,36,,,,,31,28,223,87,,,,,,,,,,,2957,44,4,28,1811,12,,,,,,,79,30,,,,,418,36,,,,,,,,,,,,,,,,,,,,,,,37,45,,,,,,,,,,,31,31,4,10,,,,,,,,,,,,,,,220,40,,,,,,,,,,,,,,,46,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,8,93,10,,,,,,,,,,,,,,,,,,,,,65,40,,,,,127,32,,,,,,,100,59,,,,,,,,,,,,,,,,,,,,,9,19,,,,,,,,,,,,,76,29,,,,,,,,,,,,,39,11,,,,,,,,,,,,,24,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,619,14
39856,6988,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,8,,,,,,,,,,,,,,,45,11,,,,,,,91,19,,,,,21,37,567,42,,,,,,,,,,,1813,66,,,1385,15,,,,,,,42,43,,,,,457,34,,,,,,,,,,,,,,,,,,,,,,,170,12,,,,,,,,,,,48,25,,,,,,,,,,,,,,,,,990,7,,,,,,,,,,,,,,,26,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40,,,,,,,,,,,,,,,,,,,,,149,26,,,,,274,20,,,,,,,567,19,,,,,,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,33
2407,6607,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,254,,,,,,,,,,,6457,20,,,93,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26952,6564,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,606,,,,,,,,,,,5639,25,1,50,,,22,11,,,,,,,,,,,40,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,15,,,,,,,,,,,,,286,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,98
5432,6462,41,,,,,,,,,,,149,10,,,7,2,,,,,,,,,,,,,,,,,,,,,36,12,,,,,40,4,,,,,,,,,8,51,,,,,,,,,,,,,,,253,78,,,,,,,,,,,1298,86,,,2146,9,,,,,235,7,38,46,,,,,158,73,,,,,,,,,,,,,,,,,22,3,,,,,82,27,203,3,,,,,,,,,,,,,,,,,295,7,,,,,,,,,171,50,111,58,,,,,,,,,,,,,28,35,,,,,,,,,,,,,4,14,,,,,45,6,,,,,,,,,26,3,,,48,3,,,,,,,,,,,,,,,120,39,18,5,47,20,,,,,,,,,,,,,,,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,13,,,,,29,56,,,,,68,3,,,85,2,,,495,4,,,,,,,,,,,,,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,43
2921,6263,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,68,,,,,,,,,,,,,,,674,36,,,,,,,,,,,3812,34,,,,,,,,,,,,,,,,,161,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217,11,,,,,,,,,,,,,87,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188834,5988,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162,23,,,,,,,,,,,4106,31,,,,,,,,,,,,,,,,,407,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,5896,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,26,,,,,,,,,,,,,,,691,32,,,,,,,70,8,,,3835,33,,,468,32,,,,,,,,,,,,,104,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,5678,45,,,,,,,,,,,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,32,,,,,,,21,41,,,,,77,14,460,54,,,,,,,,,,,3320,38,8,10,260,47,,,4,15,114,10,31,55,,,,,336,45,,,,,,,,,,,,,,,,,,,,,,,99,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,69,,,,,,,,,,,,,,,26,36,,,,,,,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,15,,,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,54,,,,,,,,,,,,,,,,,,,,,8,22,,,,,,,,,,,,,58,39,,,,,,,,,,,,,,,,,,,,,,,,,,,19,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,48
2399,5458,46,,,,,,,,,,,50,18,,,,,,,,,,,,,14,4,,,,,,,,,,,12,20,,,,,,,,,5,7,,,,,24,19,,,,,,,35,31,,,,,,,176,105,,,,,,,17,15,,,2614,55,5,19,614,28,,,,,14,21,18,70,,,,,256,58,,,,,,,,,,,,,,,,,,,,,,,84,24,,,,,,,,,,,32,29,,,,,,,,,,,,,,,,,139,53,156,47,,,,,,,,,,,,,,,,,,,,,,,,,,,3,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,60,,,,,,,,,,,8,5,,,,,,,,,,,,,120,32,,,,,98,35,,,,,7,14,424,21,,,,,,,,,,,,,,,,,,,8,5,10,18,,,,,,,,,,,,,29,55,,,,,,,,,,,,,,,,,,,,,75,14,,,,,21,32,,,,,,,,,206,10,,,,,,,,,,,,,,,,,,,,,,,124,39
30549,5360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,82,,,,,,,24,39,,,,,6,70,385,60,,,,,,,,,,,3360,37,,,403,35,,,7,9,,,,,,,,,260,57,,,,,,,,,,,,,,,,,,,,,,,79,28,,,,,,,,,,,7,50,,,,,,,,,,,,,,,,,175,48,215,38,,,,,,,,,,,,,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,52,,,18,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,38,,,,,,,,,,,,,,,,,,,,,,,,,,,10,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,74
11733,5350,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,127,,,,,,,,,8,2,1487,75,,,,,,,,,,,,,,,,,289,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420,1,,,,,13,41,,,,,,,,,,,,,,,,,2803,3,51,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,78,4,,,,,57,11,,,,,6,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,5159,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,79,,,,,,,,,,,,,22,34,433,55,,,,,,,,,,,2892,45,,,137,61,,,,,7,24,96,28,,,,,2,435,,,,,,,,,,,,,,,,,,,,,,,24,54,,,,,,,,,,,9,45,,,,,,,,,,,,,,,,,201,44,132,53,,,,,,,,,,,,,9,78,,,,,,,,,,,,,,,,,,,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,8,4,15,66,13,,,,,,,,,,,,,,,,,,,,,129,31,,,,,,,,,,,,,167,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,37,,,,,,,,,,,,,11,15,,,,,,,,,,,,,,,,,,,,,,,10,24,,,,,,,,,,,,,,,,,,,,,,,,
36218,5087,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,52,,,,,,,46,26,,,,,10,55,887,27,,,,,,,,,,,2793,49,,,52,101,,,,,,,27,56,,,,,181,69,,,,,,,,,,,,,,,,,,,,,,,31,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,113,653,18,,,,,,,,,,,,,25,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,50,,,32,27,,,,,,,,,,,,,,,,,,,,,55,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,45
2381,5065,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,35,,,,,,,,,,,,,,,29,392,,,,,,,,,,,4583,29,,,342,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,4982,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,3,,,,,,,,,,,,,16,44,229,86,,,,,,,,,,,534,156,2,43,2508,7,,,13,4,,,4,144,,,,,516,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,44,,,,,,,,,,,,,,,,,505,18,40,84,,,,,,,,,,,,,,,,,,,,,4,8,,,,,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,16,,,,,,,,,,,,,,,,,,,,,5,1,,,38,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,35,81
2281,4956,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,3041,42,,,1256,19,,,,,,,,,,,,,343,43,,,,,,,,,,,,,,,,,,,,,,,44,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
