bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,as,as_rank,ast,ast_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
27443,11268,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,38,,,,,,,62,23,,,5,7,36,29,735,38,,,,,,,50,9,,,555,171,10,11,512,32,33,7,,,,,728,6,,,,,475,42,,,,,,,,,,,,,,,,,,,,,,,39,34,,,,,77,12,,,,,,,,,,,,,,,,,,,,,,,399,27,1891,14,,,,,,,,,,,,,203,5,,,,,,,,,,,,,,,,,,,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,31,,,,,,,,,,,,,,,,,,,,,,,,,442,16,,,,,203,23,,,,,,,891,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585,1,,,,,,,,,,,,,77,12,,,,,,,,,234,10,,,,,,,,,,,,,,,,,,,,,,,2781,3
50381,10620,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,24,818,34,,,,,,,,,,,7489,20,,,604,30,,,,,38,18,117,29,,,,,209,71,,,,,,,,,,,,,,,,,,,,,,,147,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,18,88,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,10127,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,30,,,,,,,125,18,,,,,,,1011,30,,,,,,,43,11,,,5481,24,,,247,50,,,1,19,203,8,79,32,,,,,691,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,26,,,,,,,,,,,,,,,,,282,34,661,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,23,,,106,15,,,,,,,,,,,,,,,,,,,,,310,21,,,,,136,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,13,,,,,,,20,16,,,,,129,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,36
2386,9798,28,,,,,,,,,,,64,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,33,,,,,,,44,29,,,,,49,26,325,75,,,,,,,,,,,4115,34,1,52,2443,8,,,,,,,136,27,,,,,728,28,,,,,,,,,,,,,,,,,,,,,,,38,37,,,,,,,,,,,43,28,15,6,,,,,,,,,,,,,,,247,39,,,,,,,,,,,,,,,40,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,8,236,7,,,,,,,,,,,,,,,,,,,,,91,38,,,,,160,29,,,,,,,96,62,,,,,,,,,,,,,,,,,,,,,16,17,,,,,,,,,,,,,140,25,,,,,,,,,,,,,28,13,,,,,,,,,,,,,21,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,692,14
4192,9760,29,,,,,,,,,,,,,,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,15,,,,,,,41,31,,,,,88,17,1052,27,,,,,,,11,17,,,5056,25,,,273,45,,,,,,,34,49,,,,,298,57,,,,,,,,,,,,,,,3,8,,,,,,,24,44,,,,,,,,,,,55,24,,,,,,,,,,,,,,,,,264,37,404,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,32,,,,,,,,,,,,,,,,,,,,,,,,,116,32,,,,,,,,,,,,,1613,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,40,,,,,,,,,,,,,,,,,,,,,,,,,,,35,23,,,,,,,,,,,,,,,,,,,,,8,7,,,,,,,,,,,52,65
822,9472,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,25,17,,,,,,,,,,,,,,,24,20,,,,,,,162,17,,,5,6,20,41,1128,25,,,,,,,25,13,,,3333,43,14,8,491,33,,,,,,,259,11,,,,,840,25,,,,,,,,,,,,,,,,,,,,,,,33,39,,,,,,,,,,,107,18,,,,,,,,,,,,,,,,,408,24,363,34,,,,,,,,,,,,,66,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472,19,9,11,67,19,,,,,,,,,,,,,,,,,,,,,255,23,,,,,198,24,,,,,,,538,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58,,,,,,,,,13,22,,,,,,,,,,,,,,,,,,,,,,,409,22
39856,9096,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,10,,,,,,,,,,,,,,,35,16,,,,,,,103,19,,,,,24,40,697,43,,,,,,,,,,,3004,48,,,1977,10,,,,,,,37,47,,,,,558,36,,,,,,,,,,,,,,,,,,,,,,,164,15,,,,,,,,,,,55,25,,,,,,,,,,,,,,,,,929,9,,,,,,,,,,,,,,,29,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,49,,,,,,,,,,,,,,,,,,,,,187,25,,,,,176,26,,,,,,,815,17,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,34
18011,9001,32,3,7,,,,,,,,,66,18,,,,,,,,,,,,,,,,,,,,,11,5,,,,,,,27,4,,,,,,,,,11,37,,,,,,,61,24,,,,,,,234,94,,,,,,,,,,,3959,35,4,32,682,27,21,13,4,15,,,11,100,,,,,167,85,,,,,,,,,,,,,,,,,,,,,,,43,32,94,4,,,15,15,,,,,20,38,,,,,,,24,15,,,,,,,,,85,81,1976,13,,,,,,,,,8,4,,,38,28,,,,,,,,,10,3,,,12,5,,,,,,,9,2,,,,,,,43,3,,,,,27,8,,,,,,,,,,,,,37,76,10,9,9,39,,,,,,,,,,,,,,,,,,,,,70,42,,,,,229,20,,,,,,,486,25,,,,,,,,,,,,,,,,,9,9,16,4,16,18,,,,,,,,,,,,,74,43,,,,,16,6,,,,,,,,,,,,,,,33,22,,,,,39,19,,,11,2,,,,,149,11,,,,,,,,,,,5,11,,,,,,,,,,,127,40
2952,8658,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,12,,,,,,,,,,,,,128,10,999,31,,,,,,,,,,,4315,33,4,29,665,28,,,3,16,,,247,12,,,,,939,20,,,,,,,,,,,,,,,,,,,,,,,13,56,,,,,,,,,,,,,,,,,,,12,16,,,,,,,8,9,354,30,28,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,34,,,141,13,,,,,,,,,,,,,,,,,,,,,,,,,,,102,37,,,,,,,103,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11930,8566,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,51,,,,,,,32,384,,,,,,,,,,,441,198,,,,,28,9,,,,,17,79,,,,,20,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,43,,,,,,,,,,,,,,,,,,,7367,1,,,,,,,,,,,,,39,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,30,,,,,,,,,,,,,,,,,,,,,8,26,,,,,,,,,,,,,7,103,,,,,,,,,,,,,,,,,,,,,,,,,,,16,35,,,,,,,,,67,15,,,,,,,,,,,,,,,,,,,,,,,144,35
6819,8473,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,19,4346,5,,,,,,,,,,,1762,66,5,27,135,63,,,,,,,45,42,,,,,335,52,,,,,,,,,,,,,,,,,,,,,,,42,33,,,,,,,,,,,,,,,,,,,,,,,,,8,4,,,275,35,132,59,,,,,,,,,,,,,15,57,,,,,,,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,,,,,105,50,,,20,31,,,,,,,,,,,,,,,,,,,,,602,14,,,,,44,44,,,,,,,190,43,,,,,,,,,,,,,,,,,,,,,20,16,,,,,,,,,,,,,121,31,,,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,50
2407,8430,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,237,,,,,,,,,,,8275,18,,,86,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8220,37,,,,,,,,,,,256,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,87,,,,,,,,,,,3234,45,,,935,25,,,,,,,22,62,,,,,243,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,12,,,,,,,,,360,29,2562,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,61,,,,,,,,,,,,,,,,,,,,,124,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,8166,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,37,340,73,,,,,,,,,,,6091,22,2,41,226,53,,,,,,,36,48,,,,,778,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,87,196,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,49,,,,,,,,,,,,,,,,,,,,,,,,,50,52,,,,,,,,,,,,,178,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,51,,,,,,,,,,,,,,,,,,,,,26,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,7872,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,104,,,,,,,,,12,2,1575,73,,,,,,,,,,,,,,,,,479,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,1,,,,,25,33,,,,,,,,,,,,,,,,,4457,2,71,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1,,,,,,,,,,,154,4,,,,,72,10,,,,,16,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,7594,40,,,,,,,,,,,109,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,,,,,,,8,61,,,,,25,38,712,40,,,,,,,,,,,4879,27,2,43,257,48,13,19,,,,,40,45,,,,,420,46,,,,,,,,,,,,,,,,,,,,,,,115,20,,,,,,,,,,,21,37,,,,,,,,,,,,,,,,,290,33,,,,,,,,,,,,,,,33,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,52,,,,,,,,,,,,,,,,,,,,,,,,,53,49,,,,,,,,,,,,,258,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,48,,,,,,,,,,,,,,,,,,,,,,,,,,,16,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,29
2921,7315,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,61,,,,,,,,,,,,,,,586,47,,,,,,,,,,,4412,31,,,,,,,,,,,,,,,,,228,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1576,15,,,,,,,,,,,,,86,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,7229,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440,14,,,,,,,,,,,2583,52,,,,,,,,,,,1077,4,,,,,101,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,7165,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21,,,,,,,,,,,,,,,765,37,,,,,,,79,7,,,4896,26,,,635,29,,,,,,,,,,,,,129,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,7048,44,,,,,,,,,,,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,25,,,,,,,34,33,,,,,122,12,552,53,,,,,,,,,,,3541,41,7,20,341,40,,,8,7,191,9,22,64,,,,,550,37,,,,,,,,,,,,,,,,,,,,,,,109,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,58,,,,,,,,,,,,,,,30,33,,,,,,,,,,,,,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061,8,,,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,58,,,,,,,,,,,,,,,,,,,,,21,14,,,,,,,,,,,,,74,42,,,,,,,,,,,,,,,,,,,,,,,,,,,9,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,51
255613,6879,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,30,408,,,,,,,,,,,518,181,,,,,,,,,,,,,,,,,19,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2687,1,,,,,,,,,12,230,,,,,,,1127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,32
73664,6655,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367,83,,,570,31,,,,,,,,,,,,,4718,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,6603,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,33,,,,,,,,,,,495,186,,,1686,15,,,,,,,,,,,,,44,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,56,990,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,33,,,,,,,766,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,18
36218,6151,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,48,,,,,,,53,25,,,,,18,44,1055,26,,,,,,,,,,,3331,44,,,85,80,,,,,,,46,41,,,,,244,61,,,,,,,,,,,,,,,,,,,,,,,30,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,88,775,21,,,,,,,,,,,,,19,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,43,,,31,27,,,,,,,,,,,,,,,,,,,,,67,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,48
5432,5937,49,,,,,,,,,,,221,9,,,9,2,,,,,,,,,,,,,,,,,,,31,15,,,,,42,3,,,,,,,,,16,26,,,,,,,,,,,,,,,310,80,,,,,,,,,,,1613,71,,,1171,20,,,,,258,7,19,70,,,,,194,75,,,,,,,,,,,,,,,,,20,3,,,,,103,23,181,3,,,,,,,,,,,,,,,,,206,7,,,,,,,,,203,42,179,50,,,,,,,,,,,,,28,37,,,,,,,,,,,,,14,3,,,,,43,6,,,,,,,,,39,4,,,29,3,,,,,,,,,,,,,,,204,35,9,13,19,32,,,,,,,,,,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,8,,,,,29,55,,,,,118,3,,,101,2,,,274,5,,,,,,,,,,,,,31,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,38
2785,5866,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,3,,,,,,,,,,,,,33,31,296,83,,,,,,,,,,,637,148,8,16,2914,6,,,8,8,,,12,94,,,,,697,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47,,,,,,,,,,,,,,,,,491,20,86,65,,,,,,,,,,,,,,,,,,,,,19,3,,,,,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,21,,,,,,,,,,,,,,,,,,,,,16,1,,,53,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,,,40,77
1293,5852,51,,,,,,,,,,,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,49,,,,,,,5,67,,,,,,,230,96,,,,,,,,,,,4778,29,,,134,64,,,,,,,40,44,,,,,244,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,39,,,,,,,,,,,,,,,,,,,,,,,,,21,74,,,,,28,54,,,,,,,60,78,,,,,,,,,,,,,,,,,,,,,,,11,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188834,5721,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,28,,,,,,,,,,,3894,36,,,,,,,,,,,,,,,,,493,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30549,5676,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,70,,,,,,,32,36,,,,,9,62,415,61,,,,,,,,,,,3554,40,,,331,42,,,2,18,,,,,,,,,321,55,,,,,,,,,,,,,,,,,,,,,,,33,40,,,,,,,,,,,9,49,,,,,,,,,,,,,,,,,129,55,281,40,,,,,,,,,,,,,50,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,53,,,18,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,34,,,,,,,,,,,,,,,,,,,,,,,,,,,77,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,81
13713,5662,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,76,,,,,,,,,,,,,106,14,768,36,,,,,,,,,,,1578,72,,,387,36,,,2,17,,,101,30,,,,,736,27,,,,,,,,,,,,,,,,,,,,,,,43,31,,,,,,,,,,,9,48,,,,,,,,,,,,,3,8,,,562,19,218,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,37,,,,,,,,,,,,,,,,,,,,,,,,,133,31,,,,,341,16,,,,,,,199,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,46,,,,,,,,,,,,,,,,,,,,,57,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,37
9209,5492,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,45,,,,,,,,,,,,,50,25,587,46,,,,,,,,,,,3125,46,,,165,56,,,,,6,26,173,24,,,,,4,422,,,,,,,,,,,,,,,,,,,,,,,14,54,,,,,,,,,,,13,41,,,,,,,,,,,,,,,,,187,46,153,54,,,,,,,,,,,,,12,69,,,,,,,,,,,,,,,,,,,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,33,4,17,190,9,,,,,,,,,,,,,,,,,,,,,143,29,,,,,,,,,,,,,266,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,22,,,,,,,,,,,,,10,17,,,,,,,,,,,,,,,,,,,,,,,10,24,,,,,,,,,,,,,,,,,,,,,,,,
