bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
27443,10988,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,26,,,,,,,47,26,,,8,6,38,24,815,33,,,,,,,44,10,,,772,119,7,22,480,32,36,9,,,,,109,25,,,,,400,50,,,,,,,,,,,,,,,,,,,,,,,36,31,,,,,63,12,,,,,,,,,,,,,,,,,,,,,,,425,30,1657,10,,,,,,,,,,,,,230,5,,,,,,,,,,,,,,,,,,,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,30,,,,,,,,,,,,,,,,,,,,,,,,,459,17,,,,,226,24,,,,,,,839,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814,1,,,,,,,,,,,44,17,,,,,,,,,172,10,,,,,,,,,,,,,,,,,,,,,,,3041,4
39856,9308,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,7,,,,,,,,,,,,,,,55,6,,,,,,,107,21,,,,,24,32,708,39,,,,,,,,,,,2069,56,,,2075,6,,,,,,,31,52,,,,,625,34,,,,,,,,,,,,,,,,,,,,,,,125,11,,,,,,,,,,,63,23,,,,,,,,,,,,,,,,,1740,6,,,,,,,,,,,,,,,23,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,34,,,,,,,,,,,,,,,,,,,,,221,24,,,,,301,18,,,,,,,747,22,,,,,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,32
822,9106,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,48,10,,,,,,,,,,,,,,,34,16,,,,,,,139,16,,,9,5,24,29,924,29,,,,,,,27,12,,,2878,37,11,4,481,31,,,,,,,166,15,,,,,754,29,,,,,,,,,,,,,,,,,,,,,,,23,38,,,,,,,,,,,88,18,,,,,,,,,,,,,,,,,607,23,314,30,,,,,,,,,,,,,119,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,16,9,9,61,19,,,,,,,,,,,,,,,,,,,,,400,19,,,,,212,28,,,,,,,761,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,24,,,,,,,,,,,,,,,,,,,,,,,390,21
2392,8330,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,25,,,,,,,142,15,,,,,,,626,44,,,,,,,29,11,,,4445,24,,,218,47,,,3,17,215,8,57,35,,,,,861,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,34,,,,,,,,,,,,,,,,,357,35,178,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,21,,,69,17,,,,,,,,,,,,,,,,,,,,,416,18,,,,,115,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,,,,,,,23,14,,,,,75,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,42
4192,7842,29,,,,,,,,,,,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,19,,,,,,,38,31,,,,,42,21,1002,27,,,,,,,,,,,3637,29,,,189,50,,,,,,,59,34,,,,,287,56,,,,,,,,,,,,,,,6,6,,,,,,,18,41,,,,,,,,,,,29,31,,,,,,,,,,,,,,,,,327,38,487,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,36,,,,,,,,,,,,,,,,,,,,,,,,,105,34,,,,,,,,,,,,,1231,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,36,,,,,,,,,,,,,,,,,,,,,,,,,31,21,,,,,,,,,,,,,,,,,,,,,3,12,,,,,,,,,,,101,39
6819,7682,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,19,3960,5,,,,,,,,,,,1659,62,10,7,110,65,,,,,,,48,40,,,,,292,54,,,,,,,,,,,,,,,,,,,,,,,32,36,,,,,,,,,,,,,,,,,,,,,,,,,6,4,,,187,56,150,48,,,,,,,,,,,,,13,49,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,95,46,,,9,38,,,,,,,,,,,,,,,,,,,,,513,16,,,,,39,48,,,,,,,246,43,,,,,,,,,,,,,,,,,,,,,12,17,,,,,,,,,,,,,112,24,,,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,49
2952,7627,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,13,,,,,,,,,,,,,100,12,805,34,,,,,,,,,,,3299,31,7,20,709,26,,,7,11,,,165,16,,,,,948,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,,,,,,,4,9,698,21,32,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,26,,,86,13,,,,,,,,,,,,,,,,,,,,,,,,,,,109,35,,,,,,,149,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,7268,32,,,,,,,,,,,68,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,65,,,,,31,27,665,43,,,,,,,,,,,4370,25,6,25,334,37,8,20,,,,,65,33,,,,,670,32,,,,,,,,,,,,,,,,,,,,,,,75,23,,,,,,,,,,,15,39,,,,,,,,,,,,,,,,,323,39,,,,,,,,,,,,,,,34,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,52,,,,,,,,,,,,,,,,,,,,,,,,,43,51,,,,,,,,,,,,,252,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,42,,,,,,,,,,,,,,,,,,,,,,,,,23,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,31
2386,6787,33,,,,,,,,,,,29,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,41,,,,,,,47,25,,,,,24,30,240,88,,,,,,,,,,,2266,53,3,47,1818,8,,,,,,,78,30,,,,,716,31,,,,,,,,,,,,,,,,,,,,,,,35,32,,,,,,,,,,,42,27,,,,,,,,,,,,,,,,,358,34,,,,,,,,,,,,,,,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,99,12,,,,,,,,,,,,,,,,,,,,,114,31,,,,,124,31,,,,,,,3,130,,,,,,,,,,,,,,,,,,,,,3,37,,,,,,,,,,,,,78,28,,,,,,,,,,,,,26,11,,,,,,,,,,,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,597,15
2398,6749,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,37,268,79,,,,,,,,,,,5026,21,8,17,195,49,,,,,,,27,55,,,,,651,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,91,130,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,61,,,,,,,,,,,,,,,,,,,,,,,,,39,54,,,,,,,,,,,,,186,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,57,,,,,,,,,,,,,,,,,,,31,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,6575,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,33,,,,,,,1047,26,,,,,,,,,,,5402,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,6429,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,43,,,,,,,,,,,,,,,512,51,,,,,,,,,,,3712,28,,,,,,,,,,,,,,,,,220,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,11,,,,,,,,,,,,,189,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,6107,37,9,7,,,,,,,,,44,14,,,,,,,,,,,,,,,,,6,6,,,,,,,73,5,,,,,,,,,22,23,,,,,,,41,27,,,,,,,204,94,,,,,,,,,,,2832,38,8,18,554,28,18,16,3,20,,,9,109,,,,,128,98,,,,,,,,,,,,,,,,,,,,,,,29,37,113,4,,,6,16,,,,,32,30,,,,,,,22,16,,,,,,,,,78,90,564,19,,,,,,,,,7,3,,,27,27,,,,,,,,,8,3,,,13,6,,,,,,,9,2,,,,,,,7,7,,,,,15,9,,,,,,,,,,,,,36,74,4,16,6,42,,,,,,,,,,,,,,,,,,,,,84,39,,,,,214,27,,,,,,,537,25,,,,,,,,,,,,,,,,,1,15,21,3,11,19,,,,,,,,,,,,,20,62,,,,,11,6,,,,,,,,,,,,,31,25,,,,,27,25,,,10,2,,,,,83,12,,,,,,,,,,,5,10,,,,,,,,,,,125,35
1917,6101,38,,,,,,,,,,,13,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,22,,,,,,,31,32,,,,,80,16,432,59,,,,,,,,,,,3139,32,10,6,253,45,,,12,4,175,11,24,59,,,,,485,44,,,,,,,,,,,,,,,,,,,,,,,68,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,74,,,,,,,,,,,,,,,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918,8,,,17,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,60,,,,,,,,,,,,,,,,,,,,,18,14,,,,,,,,,,,,,58,35,,,,,,,,,,,,,,,,,,,,,,,,,16,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,55
5432,6064,39,,,,,,,,,,,156,9,,,5,2,,,,,,,,,,,,,,,26,13,,,,,117,3,,,,,,,,,,,,,,,,,,,,,,,,,400,63,,,,,,,,,,,1430,69,,,1033,20,,,,,184,10,9,106,,,,,222,67,,,,,,,,,,,,,,,,,35,3,,,,,123,13,247,3,,,,,,,,,,,,,,,,,231,8,,,,,,,,,258,46,103,56,,,,,,,,,,,,,17,39,,,,,,,,,,,,,,,,,,,80,3,,,,,,,,,14,4,,,196,3,,,,,,,,,,,,,,,173,31,6,13,46,25,,,,,,,,,,,,,,,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,12,,,,,25,53,,,,,88,3,,,135,2,,,562,2,,,,,,,,,,,39,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,54
2785,5626,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,2,,,,,,,,,,,,,9,50,272,78,,,,,,,,,,,649,132,4,40,2227,5,,,8,9,,,13,92,,,,,840,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,54,,,,,,,,,,,,,,,,,766,18,53,72,,,,,,,,,,,,,,,,,,,,,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,17,,,,,,,,,,,,,,,,,,,,,18,1,,,87,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,35,74
2086,5595,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772,37,,,,,,,,,,,360,198,,,709,25,,,,,,,,,,,,,40,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,67,817,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,21,,,,,,,1791,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,18
1111,5564,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,27,,,,,,,,,,,,,,,826,32,,,,,,,165,7,,,2416,47,,,490,30,,,,,,,,,,,,,142,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,5420,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620,19,,,,,,,,,,,2695,41,,,,,,,,,,,677,5,,,,,93,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13713,5336,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,37,,,,,,,,,,,,,57,18,762,38,,,,,,,,,,,1264,78,,,320,39,,,7,12,,,96,29,,,,,986,18,,,,,,,,,,,,,,,,,,,,,,,33,35,,,,,,,,,,,17,36,,,,,,,,,,,,,6,5,,,404,31,168,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,40,,,,,,,,,,,,,,,,,,,,,,,,,107,32,,,,,383,15,,,,,,,349,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,50,,,,,,,,,,,,,,,,,,,93,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,37
2407,5326,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,296,,,,,,,,,,,5214,20,,,66,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188834,5147,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1098,25,,,,,,,,,,,3750,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,4937,47,,,,,,,,,,,29,18,,,,,,,20,5,,,,,,,,,,,14,17,,,,,,,,,7,7,,,,,24,21,,,,,,,25,37,,,,,,,185,97,,,,,,,9,16,,,2138,55,5,31,451,33,,,,,16,21,24,60,,,,,188,80,,,,,,,,,,,,,,,,,,,,,,,55,25,,,,,,,,,,,44,26,,,,,,,,,,,,,,,,,398,33,215,37,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,69,,,,,,,,,,,16,4,,,,,,,,,,,,,73,40,,,,,124,32,,,,,8,13,431,29,,,,,,,,,,,,,,,,,,,9,5,44,13,,,,,,,,,,,,,20,60,,,,,,,,,,,,,,,,,,,134,12,,,,,,,,,,,,,,,34,18,,,,,,,,,,,,,,,,,,,,,,,133,33
178900,4891,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,56,,,,,,,66,23,,,,,,,465,57,,,,,,,,,,,3020,34,,,,,,,,,,,,,,,,,291,55,,,,,,,,,,,,,,,,,,,,,,,113,14,,,,,,,,,,,22,33,,,,,,,,,,,,,,,,,240,48,158,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,55,,,,,,,,,,,,,,,,,,,,,,,,,106,33,,,,,,,,,,,,,292,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,4810,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,132,,,,,,,,,5,2,1343,74,,,,,,,,,,,,,,,,,275,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,3,,,,,12,45,,,,,,,,,,,,,,,,,2505,3,48,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,,,,,,,,,,,82,5,,,,,60,9,,,,,3,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36218,4773,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,44,,,,,,,41,28,,,,,8,60,980,28,,,,,,,,,,,2203,54,,,43,101,,,,,,,23,62,,,,,261,59,,,,,,,,,,,,,,,,,,,,,,,19,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,83,756,16,,,,,,,,,,,,,16,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,43,,,31,27,,,,,,,,,,,,,,,,,,,,,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,47
3955,4675,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,59,,,,,,,183,11,,,,,,,103,156,,,,,,,,,,,1642,63,,,302,41,,,,,,,,,,,,,485,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,22,,,,,,,,,,,,,,,,,1051,13,,,,,,,,,,,,,,,134,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,87,,,,,,,,,,,,,365,34,,,,,,,,,,,,,,,,,,,,,136,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,28
9209,4641,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,53,,,,,,,,,,,,,18,38,484,55,,,,,,,,,,,2515,42,,,123,61,,,,,6,26,105,26,,,,,5,411,,,,,,,,,,,,,,,,,,,,,,,10,49,,,,,,,,,,,11,49,,,,,,,,,,,,,,,,,399,32,173,42,,,,,,,,,,,,,7,70,,,,,,,,,,,,,,,,,,,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,42,5,14,79,15,,,,,,,,,,,,,,,,,,,,,160,27,,,,,,,,,,,,,312,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,34,,,,,,,,,,,,,15,15,,,,,,,,,,,,,,,,,,,,,25,20,,,,,,,,,,,,,,,,,,,,,,,,
1602,4541,53,,,,,21,2,,,,,34,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,32,,,,,,,,,,,,,13,42,266,80,,,,,,,,,,,3078,33,4,38,276,42,,,,,,,,,,,,,106,105,,,,,,,,,,,,,,,,,,,,,,,48,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,64,,,,,,,,,,,,,,,,,,,,,,,,,93,35,,,,,98,37,,,,,,,204,46,,,,,,,,,,,,,,,,,,,8,6,8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,48
6887,4275,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560,30,6,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,32,,,,,,,,,,,,,64,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,4245,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,40,,,,,,,,,,,,,,,,,,,,,,,,,,,2466,45,,,1026,21,,,,,,,,,,,,,365,51,,,,,,,,,,,,,,,,,,,,,,,33,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
