bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
39856,7474,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,8,,,,,,,,,,,,,,,44,5,,,,,,,54,22,,,,,29,24,591,32,,,,,,,,,1615,59,,,1756,11,,,,,,,,,,,945,18,,,,,,,,,,,,,,,,,,,138,13,,,,,,,,,,,79,17,,,,,,,,,,,,,,,775,8,,,,,,,,,,,,,,,28,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,39,,,,,,,,,,,,,,,,,,,259,20,,,,,,,,,,,839,15,,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,32
2719,7397,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81,,,,,,,10,47,,,,,16,35,587,33,,,,,,,,,4744,20,2,38,400,34,,,,,,,29,38,,,559,28,,,,,,,,,,,,,,,,,,,125,15,,,,,,,,,,,16,36,,,,,,,,,,,,,,,222,34,,,,,,,,,,,,,,,20,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,37,,,,,,,,,,,,,,,,,,,,,,,85,40,,,,,,,,,,,239,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,40,,,,,,,,,,,,,,,,,,,,,,,,,4,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,25
6819,7053,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,12,4124,3,,,,,,,,,1312,72,2,41,113,61,,,,,,,12,74,,,221,53,,,,,,,,,,,,,,,,,,,90,20,,,,,,,,,,,,,,,,,,,,,,,5,2,,,124,61,125,49,,,,,,,,,,,,,6,58,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,73,49,,,30,25,,,,,,,,,,,,,,,,,,,371,14,,,,,55,40,,,,,148,50,,,,,,,,,,,,,,,,,14,13,,,,,,,,,,,,,49,32,,,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,49
5432,7032,30,,,,,,,,,,,165,7,,,9,2,,,,,,,,,,,,,,,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,61,,,,,,,,,3769,27,,,1232,16,,,,,215,7,15,62,,,215,54,,,,,,,,,,,,,,,4,4,,,153,12,147,3,,,,,,,,,,,,,,,264,4,,,,,,,,,142,55,79,59,,,,,,,,,,,,,8,52,,,,,,,,,,,,,,,,,11,9,,,,,,,,,5,6,,,11,3,,,,,,,,,,,,,,,85,41,8,7,33,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,3,,,8,2,,,90,7,,,,,,,,,,,7,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,63
2952,6514,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,10,,,,,,,,,,,,,55,13,540,39,,,,,,,,,3341,32,2,40,685,25,,,5,9,,,141,13,,,642,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,,,,,,,2,10,431,22,26,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,22,,,71,12,,,,,,,,,,,,,,,,,,,,,,,,,58,38,,,,,124,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,6298,32,,,,,,,,,,,41,13,,,,,,,,,,,,,,,,,4,5,,,,,,,18,3,,,,,,,,,18,26,,,,,,,57,20,,,,,,,184,82,,,,,,,,,2735,37,6,18,740,23,4,17,,,,,9,89,,,140,74,,,,,,,,,,,,,,,,,,,28,34,102,4,,,,,,,,,24,29,,,,,23,16,,,,,,,,,66,84,916,13,,,,,,,,,3,3,,,31,22,,,,,,,,,5,3,,,,,,,,,1,2,,,,,,,17,3,,,,,17,7,,,,,,,,,,,,,66,55,5,12,7,42,,,,,,,,,,,,,,,,,,,150,29,,,,,248,19,,,,,442,22,,,,,,,,,,,,,8,8,5,4,12,17,,,,,,,,,,,,,21,50,,,,,10,4,,,,,,,,,,,,,39,17,,,,,12,27,,,5,2,,,,,79,8,,,,,,,,,,,,,,,,,,,,,,,,
2407,6223,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,283,,,,,,,,,6159,17,,,33,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,6160,34,,,,,,,,,,,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,36,,,,,,,30,28,,,,,19,31,186,80,,,,,,,,,2412,44,6,17,1806,9,,,,,,,54,31,,,390,39,,,,,,,,,,,,,,,,,,,37,30,,,,,,,,,,,37,25,,,,,,,,,,,,,,,165,48,,,,,,,,,,,,,,,26,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,96,7,,,,,,,,,,,,,,,,,,,92,37,,,,,105,29,,,,,21,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,25,,,,,,,,,,,,,18,11,,,,,,,,,,,15,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,534,13
2921,6121,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,82,,,,,,,,,,,,,,,341,50,,,,,,,,,4044,25,,,,,,,,,,,,,,,244,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055,12,,,,,,,,,,,,,80,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,6097,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,2,,,,,,,,,,,,,17,32,193,76,,,,,,,,,626,125,2,39,2885,5,,,10,3,,,9,83,,,956,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662,14,28,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,13,,,,,,,,,,,,,,,,,,,1,1,,,53,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,33,76
1111,5765,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,20,,,,,,,,,,,,,,,563,35,,,,,93,7,,,3432,29,,,769,22,,,,,,,,,,,186,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,5311,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,50,177,85,,,,,,,,,4766,19,6,15,160,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,53
1258,5225,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,42,,,,,,,549,37,,,,,,,,,4634,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,4763,40,,,,,,,,,,,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,24,,,,,,,16,35,,,,,50,15,287,56,,,,,,,,,2560,41,2,36,299,40,,,,,81,11,8,91,,,269,49,,,,,,,,,,,,,,,,,,,79,22,,,,,,,,,,,,,,,,,,,,,,,,,,,90,71,,,,,,,,,,,,,,,10,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,11,,,12,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,42,,,,,,,,,,,,,,,,,4,30,,,,,,,,,,,,,34,42,,,,,,,,,,,,,,,,,,,,,,,,,6,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,51
483,4565,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,43,,,,,,,21,33,,,,,11,43,168,89,,,,,,,,,2991,33,5,21,108,63,,,,,,,15,61,,,264,50,,,,,,,,,,,,,,,,,,,15,40,,,,,,,,,,,,,,,,,,,,,,,2,5,,,101,68,422,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,58,,,15,32,,,,,,,,,,,,,,,,,,,27,70,,,,,63,35,,,,,180,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,59,,,,,,,,,,,,,,,,,,,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,60
2399,4462,42,,,,,,,,,,,31,14,,,,,,,15,5,,,,,,,,,,,6,23,,,,,,,,,2,8,,,,,38,8,,,,,,,11,45,,,,,,,155,96,,,,,,,,,2168,48,10,7,595,27,,,,,14,19,11,76,,,156,72,,,,,,,,,,,,,,,,,,,27,35,,,,,,,,,,,21,31,,,,,,,,,,,,,,,292,30,109,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,59,,,,,,,,,2,5,,,,,,,,,,,,,113,34,,,,,105,30,,,12,12,372,26,,,,,,,,,,,,,,,1,6,13,14,,,,,,,,,,,,,20,51,,,,,,,,,,,,,,,,,,,15,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,37
30549,4394,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,,,,,9,51,323,53,,,,,,,,,2833,36,,,,,,,,,,,,,,,271,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,32,330,28,,,,,,,,,,,,,10,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,52,,,23,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5894,4393,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,32,,,,,,,,,,,,,,,280,58,,,,,,,,,2030,53,,,415,33,,,,,,,23,43,,,298,45,,,,,,,,,,,,,,,,,,,48,27,,,,,,,,,,,,,,,,,,,,,,,,,,,179,45,248,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,21,,,,,488,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,52,,,,,,,,,,,,,,,,,,,21,24,,,,,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,57
4192,4381,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,15,,,,,,,50,24,,,,,25,25,926,23,,,,,,,,,5,1011,,,170,50,,,,,,,59,29,,,163,68,,,,,,,,,,,,,3,6,,,,,13,43,,,,,,,,,,,40,24,,,,,,,,,,,,,,,471,18,752,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,31,,,,,,,,,,,,,,,,,,,,,,,104,36,,,,,,,,,,,1251,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,23,,,,,,,,,,,,,,,,,,,,,,,,,28,16,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,72,47
13713,4375,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,51,,,,,,,,,,,,,37,20,555,36,,,,,,,,,1363,69,,,314,37,,,1,14,,,32,36,,,790,21,,,,,,,,,,,,,,,,,,,40,29,,,,,,,,,,,5,50,,,,,,,,,,,5,3,,,165,49,177,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,35,,,,,341,15,,,,,144,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,19,,,,,,,,,,,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,29
2281,4312,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,28,,,,,,,,,,,,,,,,,,,,,,,,,2853,35,,,934,19,,,,,,,,,,,259,51,,,,,,,,,,,,,,,,,,,26,36,,,,,,,,,,,,,,,,,,,,,,,,,,,197,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36218,4271,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,42,,,,,,,26,31,,,,,10,48,831,25,,,,,,,,,2086,51,,,63,84,,,,,,,16,60,,,207,56,,,,,,,,,,,,,,,,,,,23,37,,,,,,,,,,,,,,,,,,,,,,,,,,,70,79,671,19,,,,,,,,,,,,,9,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,48,,,26,26,,,,,,,,,,,,,,,,,,,21,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,43
68448,4132,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,57,,,,,,,,,,,,,14,39,226,66,,,,,,,,,2953,34,,,,,,,,,,,,,,,527,29,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,52,33,82,,,,,,,,,,,,,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,66,,,,,,,,,1,7,,,,,,,,,,,,,70,43,,,,,36,51,,,,,57,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,4112,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,104,,,,,,,8,1,969,90,,,,,,,,,,,,,,,166,67,,,,,,,,,,,,,,,,,,,,,,,,,307,2,,,,,14,37,,,,,,,,,,,,,,,2385,3,25,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,65,4,,,,,28,8,,,,,8,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,4093,51,,,,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,17,,,,,,,,,,,,,7,61,201,72,,,,,,,,,2622,39,1,49,668,26,,,,,,,,,,,117,82,,,,,,,,,,,,,,,,,,,30,32,,,,,,,,,,,,,,,,,,,,,,,,,,,129,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,68,,,,,,,,,,,,,,,,,,,,,,,134,31,,,,,58,37,,,,,,,,,,,,,,,,,,,,,2,5,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,59
28,3832,52,,,,,,,,,,,213,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,99,,,,,,,,,2118,50,,,268,42,,,,,,,19,49,,,158,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,13,,,,,,,,,132,57,546,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,39,,,,,,,,,,,,,,,,,,,24,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41114,3818,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3348,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,26
3955,3693,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,40,,,,,,,112,12,,,,,,,139,101,,,,,,,,,1440,67,,,239,43,,,,,,,,,,,392,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,23,,,,,,,,,,,,,,,609,15,,,,,,,,,,,,,,,162,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,75,,,,,,,,,,,197,40,,,,,,,,,,,,,,,,,71,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,22
9209,3692,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,70,,,,,,,,,,,,,35,23,283,57,,,,,,,,,2247,47,,,36,100,,,,,2,23,57,30,,,3,389,,,,,,,,,,,,,,,,,,,14,42,,,,,,,,,,,19,33,,,,,,,,,,,,,,,256,31,133,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,32,1,19,86,8,,,,,,,,,,,,,,,,,,,158,28,,,,,,,,,,,150,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,38,,,,,,,,,,,,,17,12,,,,,,,,,,,,,,,,,,,,,13,17,,,,,,,,,,,,,,,,,,,,,,,,
4112,3468,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,37,,,,,,,,,,,,,20,30,172,88,,,,,,,,,1610,60,18,3,175,48,,,4,11,47,14,,,,,173,64,,,,,,,,,,,,,,,,,,,31,31,,,,,,,,,,,,,,,,,44,15,,,,,,,,,143,53,103,54,,,,,,,,,,,,,34,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,54,,,22,29,,,,,,,,,,,,,,,,,,,225,24,,,,,165,22,,,,,202,38,,,,,,,,,,,,,,,,,13,15,,,,,,,,,,,,,10,76,,,,,,,,,,,,,48,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,33
1293,3434,57,,,,,,,,,,,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,38,,,,,,,12,43,,,,,,,105,120,,,,,,,,,2671,38,,,124,57,,,,,,,20,47,,,168,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,40,,,,,,,,,,,,,,,,,,,,,,,47,58,,,,,24,57,,,,,78,72,,,,,,,,,,,,,,,,,,,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34848,3408,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,80,289,55,,,,,,,,,2543,42,,,159,52,,,,,,,9,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,38,88,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,,,,,,,,,,,,,,,,,,,,,,,58,56
178900,3232,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,26,,,,,,,255,62,,,,,,,,,2403,45,,,,,,,,,,,,,,,102,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,45,,,,,,,,,,,,,,,131,58,92,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,41,,,,,,,,,,,107,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
