bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,ary,ary_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lmo,lmo_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
5432,9796,24,,,,,,,,,,,270,10,,,,,4,2,,,,,,,,,,,,,,,,,,,,,33,12,,,,,28,4,,,,,,,,,17,30,,,,,,,,,,,,,,,283,69,,,,,,,,,,,5002,23,,,1472,12,,,,,487,7,17,66,,,,,201,63,,,,,,,,,,,,,,,,,12,4,,,,,143,10,232,3,,,,,,,,,,,,,,,,,261,6,,,,,,,,,146,44,100,55,,,,,,,,,,,,,32,31,,,,,,,,,,,,,17,3,,,,,,,26,9,,,,,,,,,38,3,,,14,3,,,,,,,,,,,,,,,112,38,12,2,20,27,,,,,,,,,,,,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,10,,,,,20,59,,,,,261,2,,,75,2,,,179,5,,,,,,,,,,,,,54,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,43
4192,8724,25,,,,,,,,,,,,,,,,,,,,,15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,26,,,,,,,39,30,,,,,36,22,868,28,,,,,,,18,15,,,4598,26,,,245,42,,,,,,,53,32,,,,,374,42,,,,,,,,,,,,,,,5,7,,,,,,,35,40,,,,,,,,,,,41,24,,,,,,,,,,,,,,,,,343,24,468,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,34,,,,,,,,,,,,,,,,,,,,,,,,,106,33,,,,,,,,,,,,,1151,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,38,,,,,,,,,,,,,,,,,,,,,,,,,,,48,17,,,,,,,,,,,,,,,,,,,,,7,9,,,,,,,,,,,76,70
18011,8316,26,9,5,,,,,,,,,44,20,,,,,,,,,,,,,,,,,,,,,,,,,9,5,,,,,,,59,3,,,,,,,,,30,18,,,,,8,3,62,26,,,,,,,269,71,,,,,,,,,,,3874,28,11,10,755,26,13,12,8,11,,,16,72,,,,,207,59,,,,,,,,,,,,,,,,,,,,,,,44,35,115,4,,,16,16,,,,,20,43,,,,,,,26,13,,,,,,,,,91,65,650,16,,,,,,,,,10,3,,,59,19,,,,,,,,,7,3,,,8,10,,,,,,,,,15,2,,,,,,,27,5,,,,,48,8,,,,,,,,,,,,,51,64,5,15,9,38,,,,,,,,,,,,,,,,,,,,,296,19,,,,,287,14,,,,,,,531,22,,,,,,,,,,,,,,,,,6,9,9,4,14,22,,,,,,,,,,,,,29,46,,,,,23,5,,,,,,,,,,,,,,,60,23,,,,,29,27,,,6,2,,,,,193,10,,,,,,,,,,,15,5,,,,,,,,,,,243,29
2392,8308,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,36,,,,,,,98,17,,,,,,,829,30,,,,,,,39,12,,,4399,27,,,201,45,,,4,19,314,8,58,29,,,,,681,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,28,,,,,,,,,,,,,,,,,207,31,325,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,22,,,48,14,,,,,,,,,,,,,,,,,,,,,402,14,,,,,98,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,20,,,,,,,29,14,,,,,93,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,40
2719,8127,28,,,,,,,,,,,86,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,44,,,,,,,24,47,,,,,29,25,477,48,,,,,,,,,,,5221,21,3,43,251,41,4,20,,,,,39,38,,,,,586,24,,,,,,,,,,,,,,,,,,,,,,,122,14,,,,,,,,,,,31,32,,,,,,,,,,,,,,,,,230,29,,,,,,,,,,,,,,,65,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,41,,,,,,,,,,,,,,,,,,,,,,,,,64,41,,,,,,,,,,,,,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,36,,,,,,,,,,,,,,,,,,,,,,,,,,,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,23
6819,7438,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,29,3752,2,,,,,,,,,,,1688,59,15,7,104,67,,,,,,,37,39,,,,,423,38,,,,,,,,,,,,,,,,,,,,,,,48,30,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,195,35,125,48,,,,,,,,,,,,,6,83,,,,,,,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,,,,,69,50,,,20,28,,,,,,,,,,,,,,,,,,,,,475,11,,,,,29,55,,,,,,,156,49,,,,,,,,,,,,,,,,,,,,,24,15,,,,,,,,,,,,,72,28,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,62
2398,7416,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,39,341,65,,,,,,,,,,,5850,19,6,27,186,49,,,,,,,31,44,,,,,437,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,80,116,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,55,,,,,,,,,,,,,,,,,,,,,,,,,71,39,,,,,,,,,,,,,182,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,58,,,,,,,,,,,,,,,,,,,,,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,7179,31,,,,,,,,,,,58,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,41,,,,,,,36,32,,,,,28,27,261,74,,,,,,,,,,,2821,40,4,37,1615,9,,,,,,,47,35,,,,,374,41,,,,,,,,,,,,,,,,,,,,,,,49,29,,,,,,,,,,,40,27,9,10,,,,,,,,,,,,,,,135,47,,,,,,,,,,,,,,,25,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,82,8,,,,,,,,,,,,,,,,,,,,,114,31,,,,,124,31,,,,,,,103,62,,,,,,,,,,,,,,,,,,,,,10,27,,,,,,,,,,,,,83,21,,,,,,,,,,,,,17,15,,,,,,,,,,,,,21,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1096,14
50381,7037,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,34,562,41,,,,,,,,,,,5150,22,,,316,38,,,,,22,19,68,27,,,,,229,56,,,,,,,,,,,,,,,,,,,,,,,66,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,25,80,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,6995,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,31,,,,,,,1509,17,,,,,,,,,,,5414,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,6967,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,17,18,,,,,,,,,,,,,,,14,38,,,,,,,68,23,,,7,7,32,23,944,26,,,,,,,10,17,,,2243,50,8,19,403,32,,,,,,,122,17,,,,,465,33,,,,,,,,,,,,,,,,,,,,,,,25,43,,,,,,,,,,,97,14,,,,,,,,,,,,,,,,,354,23,211,36,,,,,,,,,,,,,64,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,18,10,7,41,17,,,,,,,,,,,,,,,,,,,,,219,24,,,,,129,30,,,,,,,501,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,25,,,,,,,,,,,,,,,,,,,,,14,37,,,,,,,,,,,,,,,16,22,,,,,,,,,,,,,,,,,,,,,,,527,21
2921,6689,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,49,,,,,,,,,,,,,,,421,53,,,,,,,,,,,4949,24,,,,,,,,,,,,,,,,,129,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895,14,,,,,,,,,,,,,38,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,6358,36,,,,,,,,,,,190,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,92,,,,,,,,,,,1946,57,,,773,24,,,,,,,17,65,,,,,140,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,11,,,,,,,,,130,50,2557,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,40,,,,,,,,,,,,,,,,,,,,,148,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,6087,37,,,,,,,,,,,41,21,,,,,,,,,,,,,,,17,5,,,,,,,,,,,13,19,,,,,,,,,2,8,,,,,35,14,,,,,,,87,19,,,,,,,222,80,,,,,,,18,14,,,2610,43,9,17,653,27,,,,,20,20,36,40,,,,,208,58,,,,,,,,,,,,,,,,,,,,,,,45,34,,,,,,,,,,,35,29,,,,,,,,,,,,,,,,,420,19,264,30,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,53,,,,,,,,,,,4,7,,,,,,,,,,,,,79,36,,,,,150,24,,,,,38,12,487,24,,,,,,,,,,,,,,,,,,,3,6,33,12,,,,,,,,,,,,,29,45,,,,,,,,,,,,,,,,,,,,,92,17,,,,,20,31,,,,,,,,,136,12,,,,,,,,,,,,,,,,,,,,,,,211,37
39856,5988,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9,,,,,,,,,,,,,,,44,12,,,,,,,93,18,,,,,17,40,385,57,,,,,,,,,,,1473,65,,,1218,15,,,,,,,29,46,,,,,454,34,,,,,,,,,,,,,,,,,,,,,,,81,22,,,,,,,,,,,41,25,,,,,,,,,,,,,,,,,605,10,,,,,,,,,,,,,,,18,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,44,,,,,,,,,,,,,,,,,,,,,162,27,,,,,461,12,,,,,,,558,20,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,46,,,,,68,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,41
2952,5974,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,6,,,,,,,,,,,,,65,10,618,37,,,,,,,,,,,3178,34,2,49,463,31,,,10,8,,,147,14,,,,,619,23,,,,,,,,,,,,,,,,,,,,,,,13,54,,,,,,,,,,,,,,,,,,,22,17,,,,,,,13,8,185,36,12,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,28,,,47,15,,,,,,,,,,,,,,,,,,,,,,,,,,,69,40,,,,,,,122,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,12,,,,,,,,,,,,,,,,,,,,,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,5077,40,,,,,,,,,,,22,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,53,,,,,,,19,52,,,,,53,13,500,46,,,,,,,,,,,2761,41,4,36,188,48,,,4,18,80,14,34,42,,,,,393,39,,,,,,,,,,,,,,,,,,,,,,,91,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,71,,,,,,,,,,,,,,,10,62,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540,10,,,11,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,60,,,,,,,,,,,,,,,,,,,,,15,21,,,,,,,,,,,,,34,42,,,,,,,,,,,,,,,,,,,,,24,30,,,,,11,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,66
2785,4879,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,2,,,,,,,,,,,,,12,47,209,83,,,,,,,,,,,593,141,11,9,2088,7,,,14,4,,,20,59,,,,,568,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,53,,,,,,,,,,,,,,,,,596,12,37,81,,,,,,,,,,,,,,,,,,,,,9,5,,,,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,15,,,,,,,,,,,,,,,,,,,,,9,1,,,59,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,,,,,,,,,,,,52,83
1111,4852,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,24,,,,,,,,,,,,,,,577,39,,,,,,,88,7,,,3016,35,,,574,28,,,,,,,,,,,,,169,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,4718,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,42,,,,,,,,,,,,,,,,,,,,,,,,,,,2981,36,,,1136,16,,,,,,,,,,,,,299,48,,,,,,,,,,,,,,,,,,,,,,,38,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31260,4718,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,83,,,,,,,25,42,,,,,14,44,429,52,,,,,,,,,,,3753,29,,,43,103,,,,,,,,,,,,,104,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,87,135,47,,,,,,,,,,,,,8,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,65,,,,,,,,,,,,,,,,,,,,,,,,,41,50,,,,,17,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,34,,,,,,,,,,,,,,,,,,,,,,,,
9209,4644,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,11,,,,,,,,,,,,,80,9,410,55,,,,,,,,,,,2504,46,,,115,63,,,,,7,25,59,28,,,,,372,43,,,,,,,,,,,,,,,,,,,,,,,24,44,,,,,,,,,,,23,35,,,,,,,,,,,,,,,,,127,51,84,59,,,,,,,,,,,,,8,72,,,,,,,,,,,,,,,,,,,,,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,21,2,18,45,16,,,,,,,,,,,,,,,,,,,,,137,29,,,,,,,,,,,,,254,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,31,,,,,,,,,,,,,24,13,,,,,,,10,40,,,,,,,,,,,,,,,14,24,,,,,,,,,,,,,,,,,,,,,,,,
36218,4492,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,72,,,,,,,35,34,,,,,6,67,690,35,,,,,,,,,,,2468,48,,,61,85,,,,,,,21,57,,,,,186,66,,,,,,,,,,,,,,,,,,,,,,,22,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,79,521,20,,,,,,,,,,,,,11,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,37,,,22,24,,,,,,,,,,,,,,,,,,,,,67,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,44,,,,,,,,,,,,,,,,,,,,,10,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,45
483,4466,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,37,,,,,,,33,36,,,,,19,37,194,90,,,,,,,,,,,2586,45,9,14,70,78,,,,,,,14,79,,,,,296,49,,,,,,,,,,,,,,,,,,,,,,,13,53,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,101,63,790,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,68,,,13,32,,,,,,,,,,,,,,,,,,,,,18,78,,,,,35,50,,,,,,,107,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,78,,,,,,,,,,,,,,,,,,,,,23,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,64
2086,4257,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,28,,,,,,,,,,,,,,,511,43,,,,,,,,,,,399,178,,,548,29,,,,,,,,,,,,,16,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,77,481,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,21,,,,,,,553,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347,12
13713,4216,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,35,,,,,,,,,,,,,41,18,734,33,,,,,,,,,,,1174,82,,,257,40,,,8,10,,,52,33,,,,,567,26,,,,,,,,,,,,,,,,,,,,,,,39,36,,,,,,,,,,,21,39,,,,,,,,,,,,,4,4,,,205,32,125,49,,,,,,,,,,,,,27,36,,,,,,,,,,,,,,,,,,,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,44,,,,,,,,,,,,,,,,,,,,,,,,,87,35,,,,,237,18,,,,,,,167,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,65,,,,,,,,,,,,,,,,,,,,,99,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,33
188834,4155,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705,34,,,,,,,,,,,2972,38,,,,,,,,,,,,,,,,,295,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73664,4144,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,113,,,383,35,,,,,,,,,,,,,2960,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,4086,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,108,,,,,,,,,7,2,1312,74,,,,,,,,,,,,,,,,,265,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,2,,,,,8,52,,,,,,,,,,,,,,,,,1749,3,40,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,85,3,,,,,41,11,,,,,5,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,4045,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451,18,,,,,,,,,,,1572,64,,,,,,,,,,,545,5,,,,,68,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
